"","X","stratum.id","LE_white_lcl","LE_white_med","LE_white_ucl","LE_white_mean","LE_black_lcl","LE_black_med","LE_black_ucl","LE_black_mean","LE_wbgap_lcl","LE_wbgap_med","LE_wbgap_ucl","LE_wbgap_mean","state","year","sex","Census_Region","Census_Division","stabbrs"
"3455",35,"West Virginia.1986.Female",77.5046363155717,77.6882180043889,77.8695681381092,77.6864924819857,72.1191263025262,72.8520993434278,73.5831666413834,72.8552494804865,4.06206468930264,4.84434032782984,5.55870789379133,4.83124300149918,"West Virginia",1986,"Female","South","South Atlantic","WV"
"3456",36,"West Virginia.1986.Male",70.0367696058917,70.2302597211574,70.4111821888122,70.2285398569012,63.7610215570096,64.6145388855722,65.3869556276715,64.6082780532149,4.7991769986384,5.60610965081838,6.48679822976468,5.62026180368625,"West Virginia",1986,"Male","South","South Atlantic","WV"
"3457",37,"West Virginia.1987.Female",77.5396888540722,77.720003573778,77.9018327563528,77.719552248802,72.2856167103089,73.1087894152913,73.8427469419332,73.0944839803315,3.88375918698379,4.6112545064552,5.41907982813596,4.6250682684705,"West Virginia",1987,"Female","South","South Atlantic","WV"
"3458",38,"West Virginia.1987.Male",70.1083652131062,70.3103166710253,70.4885469153312,70.3074889257507,63.9242069085404,64.7278731410024,65.5155734822505,64.7233340599645,4.7961359813538,5.57705830663001,6.42611857881488,5.58415486578621,"West Virginia",1987,"Male","South","South Atlantic","WV"
"3459",39,"West Virginia.1988.Female",77.6063361243849,77.7850165979602,77.9587111400518,77.7841567027432,72.5251197900358,73.3029515215507,74.0040733135507,73.2887501797688,3.77530814402745,4.47334526148379,5.27298983472975,4.49540652297445,"West Virginia",1988,"Female","South","South Atlantic","WV"
"3460",40,"West Virginia.1988.Male",70.315198745895,70.4932499055146,70.6868760744178,70.4921974653357,64.0879727832938,64.8492240077317,65.6627638325804,64.8541221161175,4.80270041512501,5.64612866544844,6.43363422565119,5.63807534921817,"West Virginia",1988,"Male","South","South Atlantic","WV"
"3461",41,"West Virginia.1989.Female",77.7982018663419,77.9757949106546,78.1638081590651,77.9733545524406,72.8109737492235,73.5858262817089,74.3336768396115,73.5828229258794,3.62115431838991,4.39522663683819,5.23198247898027,4.39053162656117,"West Virginia",1989,"Female","South","South Atlantic","WV"
"3462",42,"West Virginia.1989.Male",70.4142554983903,70.5934622454596,70.765725629503,70.5939916997286,64.2135336632793,64.9683075235096,65.7594230074123,64.968644689886,4.80780710941354,5.62786547806152,6.38224180588518,5.62534700984258,"West Virginia",1989,"Male","South","South Atlantic","WV"
"3463",43,"West Virginia.1990.Female",77.8989171329798,78.0768055949289,78.2623513229927,78.0736381330726,73.0067808870252,73.7787804422322,74.579324933856,73.7885826942621,3.49456272375504,4.28901765076676,5.05775770184887,4.2850554388105,"West Virginia",1990,"Female","South","South Atlantic","WV"
"3464",44,"West Virginia.1990.Male",70.5694119162811,70.7491180295754,70.9408692617357,70.7515771214025,64.2884501227448,65.0531421166448,65.8210236107387,65.0615086876703,4.88916879687038,5.69796621764633,6.47697748507717,5.69006843373225,"West Virginia",1990,"Male","South","South Atlantic","WV"
"3465",45,"West Virginia.1991.Female",77.8640522562064,78.0364924760402,78.2236625090776,78.038602562229,73.1144661297594,73.8791633831688,74.7135071420635,73.8938997017374,3.34913865150397,4.16235810309237,4.96735333437395,4.1447028604916,"West Virginia",1991,"Female","South","South Atlantic","WV"
"3466",46,"West Virginia.1991.Male",70.7527108306757,70.9278636554465,71.1248534440495,70.9289021375122,64.4623915304491,65.2668874386183,66.0737296060134,65.2674952856261,4.86590923670525,5.65835109296714,6.42282248220631,5.66140685188605,"West Virginia",1991,"Male","South","South Atlantic","WV"
"3467",47,"West Virginia.1992.Female",77.9394080213895,78.1124308493952,78.2921839057107,78.1137418147788,73.2367380757963,74.0159032070475,74.8286084208347,74.0218539909082,3.24967658162682,4.09107309441675,4.91577859986862,4.09188782387061,"West Virginia",1992,"Female","South","South Atlantic","WV"
"3468",48,"West Virginia.1992.Male",70.988867549347,71.1678830658771,71.3576449417673,71.168145124155,64.6134940618874,65.4661715522325,66.2701889856362,65.4542135245899,4.9077928290761,5.7050440313234,6.52440231230297,5.7139315995651,"West Virginia",1992,"Male","South","South Atlantic","WV"
"3469",49,"West Virginia.1993.Female",77.8614335292036,78.0325313831117,78.2082330940766,78.0315709461137,73.2151244610178,73.9842584155971,74.7598182362201,73.9802467050267,3.2290628934496,4.04819245818793,4.83752621140113,4.05132424108703,"West Virginia",1993,"Female","South","South Atlantic","WV"
"3470",50,"West Virginia.1993.Male",71.1181672695525,71.3072085708436,71.4792799729831,71.3034393748002,64.7852584108176,65.5648544432171,66.3662037861955,65.560933100829,4.94046044647539,5.74052643163344,6.53441874667832,5.74250627397124,"West Virginia",1993,"Male","South","South Atlantic","WV"
"3471",51,"West Virginia.1994.Female",77.8941674692274,78.0648286524999,78.2348121297406,78.065456241901,73.3132437661862,74.1500830617026,74.9972298114027,74.1482542374153,3.08874633296235,3.92012526357978,4.77379762588186,3.91720200448575,"West Virginia",1994,"Female","South","South Atlantic","WV"
"3472",52,"West Virginia.1994.Male",71.3819356466409,71.5533926208697,71.730632536357,71.5549109535058,64.9701153580152,65.7344179842779,66.5588295612327,65.7560776746851,5.00609098740727,5.82388105145156,6.56592870201148,5.7988332788206,"West Virginia",1994,"Male","South","South Atlantic","WV"
"3473",53,"West Virginia.1995.Female",77.9476543465356,78.119127757424,78.2801138526057,78.1178694106688,73.489985217459,74.3546575374839,75.1485587993115,74.3371289928014,2.97568789910658,3.77097581349078,4.62413597254522,3.78074041786747,"West Virginia",1995,"Female","South","South Atlantic","WV"
"3474",54,"West Virginia.1995.Male",71.4834092463409,71.6573032554422,71.8395796145063,71.6578053820073,65.1565254929197,65.9657650014563,66.77020017618,65.9644289107989,4.84163178703877,5.68364465587771,6.51169987421678,5.69337647120837,"West Virginia",1995,"Male","South","South Atlantic","WV"
"3475",55,"West Virginia.1996.Female",77.892140612667,78.0593139240356,78.2241907600367,78.0626033938669,73.4547374486394,74.2849606076191,75.010772257354,74.2687273537218,3.0522186853146,3.7755547655786,4.62542676608685,3.79387604014505,"West Virginia",1996,"Female","South","South Atlantic","WV"
"3476",56,"West Virginia.1996.Male",71.5948551163446,71.7755645547149,71.9577051124094,71.7758259946832,65.410673692028,66.234692258871,67.0124441811048,66.2316799594131,4.71426294904707,5.53728402889404,6.36790102759359,5.5441460352701,"West Virginia",1996,"Male","South","South Atlantic","WV"
"3477",57,"West Virginia.1997.Female",77.7549229258596,77.9166596990264,78.0731095349765,77.9178583655585,73.4814319774745,74.3740901526669,75.1035390041466,74.3570684929059,2.78359381999651,3.55138782413012,4.44889204135724,3.56078987265257,"West Virginia",1997,"Female","South","South Atlantic","WV"
"3478",58,"West Virginia.1997.Male",71.6660576765856,71.8479595779655,72.0258655726744,71.8463642719898,65.7679691890747,66.5556719745414,67.3165283434289,66.545685194124,4.55830202173969,5.29852765320489,6.11133117076128,5.30067907786585,"West Virginia",1997,"Male","South","South Atlantic","WV"
"3479",59,"West Virginia.1998.Female",77.7937976727793,77.9556869257131,78.1248092292373,77.9584338770303,73.6594909057616,74.4920081630428,75.2924795540723,74.4887102938885,2.66264974151955,3.45928015890966,4.31994976640252,3.46972358314185,"West Virginia",1998,"Female","South","South Atlantic","WV"
"3480",60,"West Virginia.1998.Male",71.7878695945755,71.9634733342408,72.1407997574338,71.9641725079213,65.9900837784072,66.8258967908754,67.5668914595128,66.8303411954578,4.33468044236706,5.13911042985524,5.97472518185608,5.13383131246342,"West Virginia",1998,"Male","South","South Atlantic","WV"
"3481",61,"West Virginia.1999.Female",77.67758125182,77.8344694021676,78.0057073385593,77.8356855260236,73.7876411713497,74.5750782930391,75.2829651946123,74.5645520588854,2.49987843941029,3.26433521170688,4.08217831885941,3.27113346713823,"West Virginia",1999,"Female","South","South Atlantic","WV"
"3482",62,"West Virginia.1999.Male",71.8931177729437,72.0854169446567,72.2538550354647,72.0834199297703,66.4642421057194,67.1945889912463,67.9426974928942,67.2029689278109,4.10915504937727,4.88275231357606,5.62653827406909,4.88045100195937,"West Virginia",1999,"Male","South","South Atlantic","WV"
"3483",63,"West Virginia.2000.Female",77.6201963019334,77.7950658511732,77.9524210937884,77.7935095665224,73.9605777437848,74.8076229705085,75.5752590759894,74.8006565840182,2.20562632474706,2.97515080638956,3.82772583872934,2.99285298250419,"West Virginia",2000,"Female","South","South Atlantic","WV"
"3484",64,"West Virginia.2000.Male",72.0155391499367,72.1855082713887,72.3642746679655,72.1878347068823,66.8227082775382,67.5525284788253,68.2524413482653,67.5544757565789,3.87032626652101,4.6395314816165,5.40441937977505,4.63335895030334,"West Virginia",2000,"Male","South","South Atlantic","WV"
"3485",65,"West Virginia.2001.Female",77.6441717769003,77.8095846424995,77.9770323444959,77.8058636514382,74.0459523633653,74.8915476469244,75.6724794170427,74.8878473165608,2.12726466178304,2.91171620071003,3.7585640198882,2.91801633487743,"West Virginia",2001,"Female","South","South Atlantic","WV"
"3486",66,"West Virginia.2001.Male",72.0767271109335,72.2627077126237,72.4129553384614,72.2573290625086,67.0795972093788,67.8245778143558,68.5738836343474,67.8273760794745,3.66010483120552,4.42933908474457,5.20214911767405,4.42995298303413,"West Virginia",2001,"Male","South","South Atlantic","WV"
"3487",67,"West Virginia.2002.Female",77.6307299785405,77.7940424470163,77.9679955555132,77.7971099550224,74.2088208243301,75.1002322812897,75.9534761540219,75.0835516206925,1.83761005384393,2.71297742662799,3.58186431297942,2.71355833432992,"West Virginia",2002,"Female","South","South Atlantic","WV"
"3488",68,"West Virginia.2002.Male",72.0889211857648,72.267667883755,72.4492835187802,72.2675340637177,67.2360333580976,68.0538381803638,68.8228007242516,68.0364086591618,3.44741610245605,4.20610506505756,5.03585726595375,4.23112540455596,"West Virginia",2002,"Male","South","South Atlantic","WV"
"3489",69,"West Virginia.2003.Female",77.6177928868956,77.7898475900175,77.9496329696371,77.7885242725601,74.2309408505451,75.0400172627065,75.8523188145239,75.0489791539903,1.93715425041857,2.73594055463798,3.57646767611981,2.73954511856978,"West Virginia",2003,"Female","South","South Atlantic","WV"
"3490",70,"West Virginia.2003.Male",72.165256636424,72.3467507639635,72.5345687864484,72.3490966111643,67.5258381228026,68.3406129962219,69.1218517787838,68.326958958707,3.23678935152621,4.00709434214196,4.86195060211835,4.0221376524574,"West Virginia",2003,"Male","South","South Atlantic","WV"
"3491",71,"West Virginia.2004.Female",77.7510811875618,77.9180682191266,78.0987266728773,77.9211771421789,74.2529280490367,75.0891719668018,75.9127968910303,75.0900421151024,2.01494521090625,2.82616625471333,3.66280530011905,2.83113502707656,"West Virginia",2004,"Female","South","South Atlantic","WV"
"3492",72,"West Virginia.2004.Male",72.2924832876618,72.4746247350277,72.6816104521884,72.4763162350076,67.8112594678961,68.5842917754796,69.3778729752607,68.5930114785437,3.04410622313414,3.8821309812995,4.69410057270047,3.8833047564639,"West Virginia",2004,"Male","South","South Atlantic","WV"
"3493",73,"West Virginia.2005.Female",77.8213220017696,77.9924468595909,78.1784487992834,77.9933964906325,74.3445230749228,75.1982805257416,75.9955892545304,75.1847178076755,1.97666903590431,2.79689234836089,3.65074062625908,2.80867868295696,"West Virginia",2005,"Female","South","South Atlantic","WV"
"3494",74,"West Virginia.2005.Male",72.3794828355109,72.5582679404171,72.75986394856,72.5608877599514,68.0240199719668,68.7671827816999,69.5727347301955,68.7747862147433,2.96489290308087,3.79825368341952,4.56087562176958,3.78610154520806,"West Virginia",2005,"Male","South","South Atlantic","WV"
"3495",75,"West Virginia.2006.Female",77.9248892008537,78.1094930609113,78.2888025528106,78.1102808774445,74.4391021301941,75.338137211493,76.1141376682065,75.3208611838891,1.97452236786156,2.77590073077701,3.68575076301199,2.78941969355545,"West Virginia",2006,"Female","South","South Atlantic","WV"
"3496",76,"West Virginia.2006.Male",72.4045418443692,72.5958326521078,72.7826471615572,72.5936553621272,68.1981954542381,68.9182289341677,69.7492397750182,68.9330942779663,2.83979705684268,3.67007886845702,4.40087875604819,3.66056108416089,"West Virginia",2006,"Male","South","South Atlantic","WV"
"3497",77,"West Virginia.2007.Female",77.9348086232398,78.1092933243056,78.290953354418,78.1109271791414,74.5349855517713,75.4058669295985,76.2442425394733,75.3905218709168,1.85875435825393,2.71212904848335,3.59696693171403,2.72040530822458,"West Virginia",2007,"Female","South","South Atlantic","WV"
"3498",78,"West Virginia.2007.Male",72.4353741372425,72.6335168297939,72.8108751003574,72.6283641575299,68.2869754788307,69.0497562565899,69.8928801879421,69.062102914222,2.72228895642808,3.5966193305362,4.36597266702391,3.56626124330796,"West Virginia",2007,"Male","South","South Atlantic","WV"
"3499",79,"West Virginia.2008.Female",77.7916172528251,77.9528033796845,78.1258855889452,77.9562727242291,74.6514906834283,75.6077401025292,76.456404029302,75.5962666547129,1.50132967550475,2.336039882353,3.31012827797674,2.36000606951624,"West Virginia",2008,"Female","South","South Atlantic","WV"
"3500",80,"West Virginia.2008.Male",72.5177308450354,72.7159313042208,72.8870537507462,72.709208590261,68.4518325146982,69.2025433076273,70.0635361442444,69.2171286413477,2.62690145735737,3.48335965857522,4.25188276684121,3.49207994891333,"West Virginia",2008,"Male","South","South Atlantic","WV"
"3501",81,"West Virginia.2009.Female",77.9128263408073,78.0930165464011,78.2650501350639,78.091653776786,74.7360782569013,75.7174243343802,76.5793451258868,75.7141580235719,1.51516895091542,2.37928202301033,3.37103413020519,2.37749575321402,"West Virginia",2009,"Female","South","South Atlantic","WV"
"3502",82,"West Virginia.2009.Male",72.5995763735573,72.7917142030646,72.977047349005,72.7904190011726,68.5762309654313,69.3655052251771,70.2410595391705,69.3831780344464,2.49903159484164,3.43261860374567,4.21804050390798,3.40724096672612,"West Virginia",2009,"Male","South","South Atlantic","WV"
"3503",83,"West Virginia.2010.Female",77.9745111850816,78.1480029928066,78.3169186773759,78.1484552869175,74.8796727552063,75.931306702578,76.8110768269787,75.9122371625079,1.34600815050281,2.20879861563761,3.25523084052339,2.23621812440953,"West Virginia",2010,"Female","South","South Atlantic","WV"
"3504",84,"West Virginia.2010.Male",72.6416511232121,72.8372591098616,73.0218269474656,72.8356498944604,68.6432715337034,69.5145024472369,70.4002453874993,69.5155509670953,2.39825482667684,3.3273358163168,4.19472859760455,3.32009892736511,"West Virginia",2010,"Male","South","South Atlantic","WV"
"3505",85,"West Virginia.2011.Female",77.888128082849,78.0475761649992,78.2179063173048,78.0473058461584,74.9202475542156,75.9366912484909,76.885803877188,75.9581278254252,1.13574250863537,2.09076791834593,3.16090991312579,2.08917802073319,"West Virginia",2011,"Female","South","South Atlantic","WV"
"3506",86,"West Virginia.2011.Male",72.6194211028538,72.8122343052221,73.0126402529409,72.8150288180824,68.6327746762675,69.5421097377924,70.46693363592,69.5448659276111,2.3131793082853,3.27800488867,4.16919458317101,3.27016289047127,"West Virginia",2011,"Male","South","South Atlantic","WV"
"3507",87,"West Virginia.2012.Female",77.8760309256621,78.0611255238978,78.2488963297393,78.0597440702795,74.9631591761804,76.0016740780413,77.0167915278277,75.9991826143146,1.01975326166595,2.05298253908361,3.09307120093385,2.0605614559649,"West Virginia",2012,"Female","South","South Atlantic","WV"
