"","state","sex","race","year.n","total_popn"
"2173","Illinois","Female","Black",1981,5368014
"2174","Illinois","Female","Black",1982,5380482
"2175","Illinois","Female","Black",1983,5380494
"2176","Illinois","Female","Black",1984,5394456
"2177","Illinois","Female","Black",1985,5386668
"2178","Illinois","Female","Black",1986,5384562
"2179","Illinois","Female","Black",1987,5397690
"2180","Illinois","Female","Black",1988,5404098
"2181","Illinois","Female","Black",1989,5428524
"2182","Illinois","Female","Black",1990,5465970
"2183","Illinois","Female","Black",1991,5556438
"2184","Illinois","Female","Black",1992,5655036
"2185","Illinois","Female","Black",1993,5749350
"2186","Illinois","Female","Black",1994,5826114
"2187","Illinois","Female","Black",1995,5892804
"2188","Illinois","Female","Black",1996,5956176
"2189","Illinois","Female","Black",1997,6016176
"2190","Illinois","Female","Black",1998,6064578
"2191","Illinois","Female","Black",1999,6124986
"2192","Illinois","Female","Black",2000,6166062
"2193","Illinois","Female","Black",2001,6179670
"2194","Illinois","Female","Black",2002,6184956
"2195","Illinois","Female","Black",2003,6188508
"2196","Illinois","Female","Black",2004,6188568
"2197","Illinois","Female","Black",2005,6187878
"2198","Illinois","Female","Black",2006,6196056
"2199","Illinois","Female","Black",2007,6209700
"2200","Illinois","Female","Black",2008,6224724
"2201","Illinois","Female","Black",2009,6244692
"2202","Illinois","Female","Black",2010,6262824
"2203","Illinois","Female","Black",2011,6257958
"2204","Illinois","Female","Black",2012,6253452
"2205","Illinois","Female","Black",2013,6253260
"2206","Illinois","Female","White",1969,29551224
"2207","Illinois","Female","White",1970,29638494
"2208","Illinois","Female","White",1971,29725764
"2209","Illinois","Female","White",1972,29753184
"2210","Illinois","Female","White",1973,29675922
"2211","Illinois","Female","White",1974,29625738
"2212","Illinois","Female","White",1975,29621658
"2213","Illinois","Female","White",1976,29656668
"2214","Illinois","Female","White",1977,29666964
"2215","Illinois","Female","White",1978,29643954
"2216","Illinois","Female","White",1979,29510526
"2217","Illinois","Female","White",1980,29397924
"2218","Illinois","Female","White",1981,29390046
"2219","Illinois","Female","White",1982,29285700
"2220","Illinois","Female","White",1983,29212818
"2221","Illinois","Female","White",1984,29155146
"2222","Illinois","Female","White",1985,29075844
"2223","Illinois","Female","White",1986,28990356
"2224","Illinois","Female","White",1987,28943382
"2225","Illinois","Female","White",1988,28881606
"2226","Illinois","Female","White",1989,28859112
"2227","Illinois","Female","White",1990,28904496
"2228","Illinois","Female","White",1991,29092092
"2229","Illinois","Female","White",1992,29295342
"2230","Illinois","Female","White",1993,29481768
"2231","Illinois","Female","White",1994,29632596
"2232","Illinois","Female","White",1995,29770206
"2233","Illinois","Female","White",1996,29903562
"2234","Illinois","Female","White",1997,30024630
"2235","Illinois","Female","White",1998,30146448
"2236","Illinois","Female","White",1999,30272904
"2237","Illinois","Female","White",2000,30352686
"2238","Illinois","Female","White",2001,30417474
"2239","Illinois","Female","White",2002,30446268
"2240","Illinois","Female","White",2003,30464454
"2241","Illinois","Female","White",2004,30468006
"2242","Illinois","Female","White",2005,30458454
"2243","Illinois","Female","White",2006,30475938
"2244","Illinois","Female","White",2007,30550290
"2245","Illinois","Female","White",2008,30618528
"2246","Illinois","Female","White",2009,30688134
"2247","Illinois","Female","White",2010,30738552
"2248","Illinois","Female","White",2011,30736170
"2249","Illinois","Female","White",2012,30717426
"2250","Illinois","Female","White",2013,30683712
"2251","Illinois","Male","Black",1969,3957954
"2252","Illinois","Male","Black",1970,4045362
"2253","Illinois","Male","Black",1971,4132002
"2254","Illinois","Male","Black",1972,4206222
"2255","Illinois","Male","Black",1973,4252236
"2256","Illinois","Male","Black",1974,4304634
"2257","Illinois","Male","Black",1975,4372530
"2258","Illinois","Male","Black",1976,4444728
"2259","Illinois","Male","Black",1977,4516170
"2260","Illinois","Male","Black",1978,4575492
"2261","Illinois","Male","Black",1979,4618344
"2262","Illinois","Male","Black",1980,4716516
"2263","Illinois","Male","Black",1981,4711014
"2264","Illinois","Male","Black",1982,4720512
"2265","Illinois","Male","Black",1983,4719636
"2266","Illinois","Male","Black",1984,4737240
"2267","Illinois","Male","Black",1985,4734744
"2268","Illinois","Male","Black",1986,4736238
"2269","Illinois","Male","Black",1987,4747158
"2270","Illinois","Male","Black",1988,4753068
"2271","Illinois","Male","Black",1989,4776036
"2272","Illinois","Male","Black",1990,4806018
"2273","Illinois","Male","Black",1991,4880790
"2274","Illinois","Male","Black",1992,4970418
"2275","Illinois","Male","Black",1993,5059452
"2276","Illinois","Male","Black",1994,5134590
"2277","Illinois","Male","Black",1995,5206758
"2278","Illinois","Male","Black",1996,5256702
"2279","Illinois","Male","Black",1997,5308806
"2280","Illinois","Male","Black",1998,5359296
"2281","Illinois","Male","Black",1999,5414574
"2282","Illinois","Male","Black",2000,5453130
"2283","Illinois","Male","Black",2001,5461824
"2284","Illinois","Male","Black",2002,5468502
"2285","Illinois","Male","Black",2003,5465532
"2286","Illinois","Male","Black",2004,5478270
"2287","Illinois","Male","Black",2005,5481240
"2288","Illinois","Male","Black",2006,5490960
"2289","Illinois","Male","Black",2007,5497242
"2290","Illinois","Male","Black",2008,5506662
"2291","Illinois","Male","Black",2009,5520264
"2292","Illinois","Male","Black",2010,5538024
"2293","Illinois","Male","Black",2011,5534688
"2294","Illinois","Male","Black",2012,5540520
"2295","Illinois","Male","Black",2013,5547090
"2296","Illinois","Male","White",1969,28023264
"2297","Illinois","Male","White",1970,28146120
"2298","Illinois","Male","White",1971,28268976
"2299","Illinois","Male","White",1972,28331298
"2300","Illinois","Male","White",1973,28248228
"2301","Illinois","Male","White",1974,28186992
"2302","Illinois","Male","White",1975,28160502
"2303","Illinois","Male","White",1976,28211682
"2304","Illinois","Male","White",1977,28234260
"2305","Illinois","Male","White",1978,28201662
"2306","Illinois","Male","White",1979,28081668
"2307","Illinois","Male","White",1980,27978648
"2308","Illinois","Male","White",1981,27974604
"2309","Illinois","Male","White",1982,27862446
"2310","Illinois","Male","White",1983,27785196
"2311","Illinois","Male","White",1984,27757710
"2312","Illinois","Male","White",1985,27700140
"2313","Illinois","Male","White",1986,27633816
"2314","Illinois","Male","White",1987,27601890
"2315","Illinois","Male","White",1988,27564642
"2316","Illinois","Male","White",1989,27567132
"2317","Illinois","Male","White",1990,27629184
"2318","Illinois","Male","White",1991,27870042
"2319","Illinois","Male","White",1992,28125204
"2320","Illinois","Male","White",1993,28337820
"2321","Illinois","Male","White",1994,28548090
"2322","Illinois","Male","White",1995,28746594
"2323","Illinois","Male","White",1996,28948242
"2324","Illinois","Male","White",1997,29109654
"2325","Illinois","Male","White",1998,29286624
"2326","Illinois","Male","White",1999,29437686
"2327","Illinois","Male","White",2000,29574324
"2328","Illinois","Male","White",2001,29675520
"2329","Illinois","Male","White",2002,29723736
"2330","Illinois","Male","White",2003,29759400
"2331","Illinois","Male","White",2004,29818992
"2332","Illinois","Male","White",2005,29819808
"2333","Illinois","Male","White",2006,29850678
"2334","Illinois","Male","White",2007,29919768
"2335","Illinois","Male","White",2008,29997450
"2336","Illinois","Male","White",2009,30054294
"2337","Illinois","Male","White",2010,30103890
"2338","Illinois","Male","White",2011,30114582
"2339","Illinois","Male","White",2012,30098046
"2340","Illinois","Male","White",2013,30088872
"2341","Indiana","Female","Black",1969,1097202
"2342","Indiana","Female","Black",1970,1119276
"2343","Indiana","Female","Black",1971,1141290
"2344","Indiana","Female","Black",1972,1160052
"2345","Indiana","Female","Black",1973,1178886
"2346","Indiana","Female","Black",1974,1196442
"2347","Indiana","Female","Black",1975,1209948
"2348","Indiana","Female","Black",1976,1226694
"2349","Indiana","Female","Black",1977,1245258
"2350","Indiana","Female","Black",1978,1267938
"2351","Indiana","Female","Black",1979,1287288
"2352","Indiana","Female","Black",1980,1311144
"2353","Indiana","Female","Black",1981,1310682
"2354","Indiana","Female","Black",1982,1311162
"2355","Indiana","Female","Black",1983,1309020
"2356","Indiana","Female","Black",1984,1314102
"2357","Indiana","Female","Black",1985,1318212
"2358","Indiana","Female","Black",1986,1317732
"2359","Indiana","Female","Black",1987,1327998
"2360","Indiana","Female","Black",1988,1343490
"2361","Indiana","Female","Black",1989,1363854
"2362","Indiana","Female","Black",1990,1383336
"2363","Indiana","Female","Black",1991,1411128
"2364","Indiana","Female","Black",1992,1443204
"2365","Indiana","Female","Black",1993,1473150
"2366","Indiana","Female","Black",1994,1503528
"2367","Indiana","Female","Black",1995,1533000
"2368","Indiana","Female","Black",1996,1558914
"2369","Indiana","Female","Black",1997,1589118
"2370","Indiana","Female","Black",1998,1618734
"2371","Indiana","Female","Black",1999,1642494
"2372","Indiana","Female","Black",2000,1671864
"2373","Indiana","Female","Black",2001,1703088
"2374","Indiana","Female","Black",2002,1730790
"2375","Indiana","Female","Black",2003,1762380
"2376","Indiana","Female","Black",2004,1792908
"2377","Indiana","Female","Black",2005,1827342
"2378","Indiana","Female","Black",2006,1870170
"2379","Indiana","Female","Black",2007,1907646
"2380","Indiana","Female","Black",2008,1943634
"2381","Indiana","Female","Black",2009,1977612
"2382","Indiana","Female","Black",2010,2010978
"2383","Indiana","Female","Black",2011,2033364
"2384","Indiana","Female","Black",2012,2054016
"2385","Indiana","Female","Black",2013,2081016
"2386","Indiana","Female","White",1969,14757918
"2387","Indiana","Female","White",1970,14854776
"2388","Indiana","Female","White",1971,14951634
"2389","Indiana","Female","White",1972,15059658
"2390","Indiana","Female","White",1973,15139596
"2391","Indiana","Female","White",1974,15192246
"2392","Indiana","Female","White",1975,15192498
"2393","Indiana","Female","White",1976,15240138
"2394","Indiana","Female","White",1977,15328500
"2395","Indiana","Female","White",1978,15436758
"2396","Indiana","Female","White",1979,15507990
"2397","Indiana","Female","White",1980,15541992
"2398","Indiana","Female","White",1981,15505650
"2399","Indiana","Female","White",1982,15469632
"2400","Indiana","Female","White",1983,15417912
"2401","Indiana","Female","White",1984,15435348
"2402","Indiana","Female","White",1985,15432132
"2403","Indiana","Female","White",1986,15412254
"2404","Indiana","Female","White",1987,15458346
"2405","Indiana","Female","White",1988,15493698
"2406","Indiana","Female","White",1989,15561612
"2407","Indiana","Female","White",1990,15640278
"2408","Indiana","Female","White",1991,15772632
"2409","Indiana","Female","White",1992,15892362
"2410","Indiana","Female","White",1993,16030806
"2411","Indiana","Female","White",1994,16143984
"2412","Indiana","Female","White",1995,16264224
"2413","Indiana","Female","White",1996,16373886
"2414","Indiana","Female","White",1997,16464588
"2415","Indiana","Female","White",1998,16542294
"2416","Indiana","Female","White",1999,16613946
"2417","Indiana","Female","White",2000,16681416
"2418","Indiana","Female","White",2001,16735680
"2419","Indiana","Female","White",2002,16769952
"2420","Indiana","Female","White",2003,16834722
"2421","Indiana","Female","White",2004,16885326
"2422","Indiana","Female","White",2005,16965696
"2423","Indiana","Female","White",2006,17063076
"2424","Indiana","Female","White",2007,17146122
"2425","Indiana","Female","White",2008,17225814
"2426","Indiana","Female","White",2009,17277426
"2427","Indiana","Female","White",2010,17318922
"2428","Indiana","Female","White",2011,17351268
"2429","Indiana","Female","White",2012,17368164
"2430","Indiana","Female","White",2013,17410950
"2431","Indiana","Male","Black",1969,1018728
"2432","Indiana","Male","Black",1970,1037202
"2433","Indiana","Male","Black",1971,1055544
"2434","Indiana","Male","Black",1972,1071114
"2435","Indiana","Male","Black",1973,1084896
"2436","Indiana","Male","Black",1974,1095900
"2437","Indiana","Male","Black",1975,1104396
"2438","Indiana","Male","Black",1976,1116366
"2439","Indiana","Male","Black",1977,1129176
"2440","Indiana","Male","Black",1978,1145118
"2441","Indiana","Male","Black",1979,1159542
"2442","Indiana","Male","Black",1980,1180524
"2443","Indiana","Male","Black",1981,1178268
"2444","Indiana","Male","Black",1982,1176624
"2445","Indiana","Male","Black",1983,1173012
"2446","Indiana","Male","Black",1984,1175898
"2447","Indiana","Male","Black",1985,1177974
"2448","Indiana","Male","Black",1986,1176330
"2449","Indiana","Male","Black",1987,1183608
"2450","Indiana","Male","Black",1988,1195590
"2451","Indiana","Male","Black",1989,1212480
"2452","Indiana","Male","Black",1990,1228698
"2453","Indiana","Male","Black",1991,1256130
"2454","Indiana","Male","Black",1992,1290258
"2455","Indiana","Male","Black",1993,1323876
"2456","Indiana","Male","Black",1994,1357296
"2457","Indiana","Male","Black",1995,1388220
"2458","Indiana","Male","Black",1996,1412952
"2459","Indiana","Male","Black",1997,1451220
"2460","Indiana","Male","Black",1998,1479690
"2461","Indiana","Male","Black",1999,1508532
"2462","Indiana","Male","Black",2000,1542510
"2463","Indiana","Male","Black",2001,1572756
"2464","Indiana","Male","Black",2002,1599312
"2465","Indiana","Male","Black",2003,1630086
"2466","Indiana","Male","Black",2004,1661496
"2467","Indiana","Male","Black",2005,1694316
"2468","Indiana","Male","Black",2006,1732038
"2469","Indiana","Male","Black",2007,1766352
"2470","Indiana","Male","Black",2008,1801476
"2471","Indiana","Male","Black",2009,1833792
"2472","Indiana","Male","Black",2010,1863246
"2473","Indiana","Male","Black",2011,1887864
"2474","Indiana","Male","Black",2012,1910370
"2475","Indiana","Male","Black",2013,1941576
"2476","Indiana","Male","White",1969,14035092
"2477","Indiana","Male","White",1970,14150514
"2478","Indiana","Male","White",1971,14265936
"2479","Indiana","Male","White",1972,14389326
"2480","Indiana","Male","White",1973,14463528
"2481","Indiana","Male","White",1974,14496018
"2482","Indiana","Male","White",1975,14471340
"2483","Indiana","Male","White",1976,14506332
"2484","Indiana","Male","White",1977,14575548
"2485","Indiana","Male","White",1978,14663532
"2486","Indiana","Male","White",1979,14716398
"2487","Indiana","Male","White",1980,14730774
"2488","Indiana","Male","White",1981,14684448
"2489","Indiana","Male","White",1982,14637024
"2490","Indiana","Male","White",1983,14580108
"2491","Indiana","Male","White",1984,14591712
"2492","Indiana","Male","White",1985,14582436
"2493","Indiana","Male","White",1986,14562624
"2494","Indiana","Male","White",1987,14600400
"2495","Indiana","Male","White",1988,14636562
"2496","Indiana","Male","White",1989,14707482
"2497","Indiana","Male","White",1990,14793330
"2498","Indiana","Male","White",1991,14946234
"2499","Indiana","Male","White",1992,15095424
"2500","Indiana","Male","White",1993,15262662
"2501","Indiana","Male","White",1994,15395262
"2502","Indiana","Male","White",1995,15542712
"2503","Indiana","Male","White",1996,15685338
"2504","Indiana","Male","White",1997,15802944
"2505","Indiana","Male","White",1998,15907896
